Passenger_Count,Start_Lon,Start_Lat,End_Lon,End_Lat
6,-73.98335,40.76251,-73.98156,40.690065
6,-73.95312,40.78004,-73.948767,40.778427
6,-73.987935,40.738383,-73.952032,40.787108
6,-73.991877,40.72605,-73.950048,40.784662
6,-73.889488,40.747163,-73.94926,40.793645
6,-73.962442,40.80744,-73.988035,40.778052
6,-73.988205,40.779328,-74.005912,40.74121
6,-73.789793,40.647045,-73.955867,40.77609
6,-73.970232,40.760192,-73.994637,40.758545
6,-73.954873,40.770018,-73.9995,40.738415
6,-74.009093,40.717337,-73.978988,40.755795
6,-73.874775,40.774132,-74.000845,40.743798
6,-73.992945,40.730758,-73.954142,40.766907
6,-73.968782,40.761732,-73.985855,40.744435
6,-73.983025,40.761768,-73.979603,40.784153
6,-73.97767,40.747987,-73.776373,40.645523
6,-74.006053,40.748475,-73.919965,40.765948
6,-73.91812,40.743298,-73.954862,40.769443
6,-73.986048,40.753025,-73.98758,40.760453
6,-73.972135,40.757118,-73.980797,40.746008
6,-74.005518,40.738837,-74.002792,40.733477
6,-73.977122,40.789513,-73.971948,40.784727
6,-73.98301,40.766452,-73.97703,40.759508
6,-73.965995,40.763568,-73.983792,40.779053
6,-73.985273,40.74245,-73.974602,40.756953
6,-73.996258,40.725607,-74.005615,40.727155
6,-73.982762,40.7648,-73.95753,40.772153
6,-73.972965,40.76161,-73.97327,40.79007
6,-73.9724,40.786675,-73.938868,40.797427
6,-73.99021,40.761658,-73.969773,40.757452
6,-73.982872,40.744937,-73.990328,40.736678
6,-73.980725,40.759113,-73.982448,40.768177
6,-73.963052,40.756862,-73.984813,40.757978
6,-73.947343,40.784028,-73.967253,40.75595
6,-73.961002,40.777645,-73.953752,40.787813
6,-74.008112,40.738735,-74.008008,40.74746
6,-73.982227,40.773915,-73.978642,40.785037
6,-73.966648,40.762197,-73.955128,40.7668
6,-74.014493,40.736128,-74.0068,40.745397
6,-73.98433,40.75442,-73.984357,40.754722
6,-73.960777,40.772523,-73.951753,40.766607
6,-73.967788,40.760822,-73.95737,40.77976
6,-73.992483,40.752043,-73.986275,40.76238
6,-73.97963,40.749297,-73.996003,40.72526
6,-74.02461,40.631125,-74.033007,40.62932
6,-73.983342,40.734923,-73.974198,40.743147
6,-73.97882,40.76693,-73.970945,40.76275
6,-73.94751,40.779527,-73.952115,40.788807
6,-73.978933,40.744757,-73.96355,40.765332
6,-73.979058,40.740568,-73.993028,40.73337
6,-74.010688,40.717333,-74.01179,40.704792
6,-74.005538,40.750848,-73.996013,40.73308
6,-73.9187,40.833512,-73.899878,40.818287
6,-74.001262,40.756923,-73.98246,40.762827
6,-73.981202,40.72919,-73.996962,40.742475
6,-74.010648,40.718168,-73.98767,40.7247
6,-73.958455,40.76869,-73.981568,40.74613
6,-74.010977,40.711152,-73.978717,40.759152
6,-73.952307,40.768907,-73.972612,40.75279
6,-73.973265,40.74378,-73.993455,40.762485
6,-73.975548,40.7654,-73.978223,40.754042
6,-73.989798,40.758327,-73.990837,40.764563
6,-73.98969,40.758918,-73.984178,40.751553
6,-73.982345,40.777395,-73.966362,40.76508
6,-73.975882,40.774763,-73.975882,40.774763
6,-73.98938,40.758013,-73.959672,40.763538
6,-73.972487,40.750017,-73.986012,40.726332
6,-73.93899,40.804948,-73.973075,40.78974
6,-73.956523,40.781747,-73.974027,40.795907
6,-73.983318,40.766213,-73.980972,40.76941
6,-73.981757,40.736798,-73.98963,40.735462
6,-73.992165,40.748918,-73.99393,40.740545
6,-73.989,40.759185,-73.973045,40.755425
6,-73.981172,40.753422,-73.975142,40.741678
6,-73.98035,40.745265,-73.98275,40.73873
6,-73.963248,40.771433,-73.958358,40.778825
6,-73.97439,40.756982,-73.98583,40.747342
6,-73.975835,40.755498,-73.986065,40.740895
6,-73.983805,40.781487,-73.971068,40.8001
6,-73.965292,40.764152,-73.976542,40.776427
6,-73.991163,40.760413,-73.994912,40.746317
6,-73.986337,40.730665,-73.985513,40.718143
6,-73.957875,40.773472,-73.97809,40.778472
6,-73.988657,40.748632,-73.985188,40.763272
6,-73.992553,40.714597,-74.010785,40.71336
6,-73.99085,40.739793,-73.98498,40.75982
6,-74.002783,40.760613,-73.995863,40.769315
6,-73.990023,40.737873,-73.983763,40.74779
6,-73.973255,40.761935,-73.982937,40.757262
6,-73.97315,40.761263,-73.94563,40.778252
6,-73.986482,40.728175,-73.973097,40.757145
6,-73.968988,40.758578,-73.946992,40.802567
6,-73.993953,40.756602,-73.996398,40.753163
6,-73.99025,40.73182,-73.996025,40.738608
6,-73.995403,40.733628,-73.999147,40.737432
6,-73.959633,40.773562,-73.956408,40.769705
6,-74.01102,40.713503,-73.996165,40.725398
6,-73.997007,40.74641,-73.981598,40.7632
6,-73.968492,40.759022,-73.986987,40.766167
6,-73.973428,40.764103,-73.988788,40.756915
6,-73.990208,40.719383,-74.005962,40.723252
6,-73.97465,40.733033,-73.99329,40.757818
6,-73.979175,40.77822,-73.955748,40.776505
6,-73.98768,40.719442,-73.978517,40.745023
6,-73.954967,40.765427,-73.99427,40.746185
6,-73.974595,40.7574,-74.004795,40.748877
6,-73.999717,40.733528,-73.996252,40.726238
6,-73.98125,40.766307,-73.982995,40.764068
6,-73.985408,40.769347,-73.983508,40.761338
6,-73.991048,40.75093,-73.99158,40.74118
6,-74.00591,40.742897,-73.994697,40.75052
6,-73.9819,40.752205,-73.97346,40.747113
6,-73.97514,40.75612,-73.988142,40.74902
6,-73.95707,40.770497,-73.969532,40.762873
6,-73.977598,40.763815,-73.975298,40.776938
6,-73.974733,40.750827,-73.961717,40.776155
6,-73.95761,40.776698,-73.988845,40.77784
6,-73.982205,40.771468,-73.969157,40.757247
6,-73.985182,40.741592,-73.994663,40.750522
6,-73.985493,40.76366,-73.996905,40.73485
6,-73.97553,40.792083,-73.974727,40.756638
6,-73.957173,40.768292,-73.960292,40.77896
6,-73.960693,40.756038,-73.971102,40.753433
6,-73.990542,40.760407,-73.99158,40.752988
6,-73.987637,40.738493,-73.992163,40.757998
6,-73.986751,40.75707,-73.991559,40.742342
6,-73.994323,40.7406,-73.983157,40.749738
6,-73.996908,40.744673,-73.998543,40.746128
6,-73.969718,40.760639,-73.98296,40.760119
6,-73.973258,40.737958,-73.969027,40.749528
6,-73.993533,40.74187,-73.982228,40.740883
6,-73.9391,40.785805,-73.943928,40.784785
6,-74.007855,40.747335,-73.991652,40.76629
6,-73.982003,40.748508,-73.966145,40.760628
6,-73.994468,40.750205,-74.000193,40.734668
6,-74.006268,40.717077,-73.980692,40.742207
6,-73.959363,40.767362,-73.973097,40.76473
6,-73.979835,40.750785,-74.004437,40.751932
6,-73.956645,40.768098,-73.988083,40.748648
6,-74.004643,40.737657,-73.994515,40.750668
6,-74.007828,40.747092,-73.984612,40.759918
6,-73.985145,40.767537,-73.970498,40.761783
6,-73.982117,40.763075,-73.97561,40.759572
6,-73.973157,40.738867,-73.984028,40.754595
6,-74.000287,40.742802,-73.992298,40.752577
6,-73.948887,40.781832,-73.936023,40.795158
6,-73.97951,40.73548,-73.987763,40.724237
6,-73.982713,40.739447,-73.972178,40.75126
6,-73.982207,40.782172,-73.968393,40.7599
6,-73.974972,40.758173,-73.97558,40.785057
6,-73.965097,40.75934,-73.964932,40.759052
6,-73.96874,40.767305,-73.963507,40.774428
6,-73.97802,40.783427,-73.970778,40.789793
6,-73.986768,40.757035,-73.995005,40.760632
6,-73.976568,40.764607,-73.982875,40.7613
6,-73.977802,40.75152,-73.984903,40.754307
6,-73.971652,40.76605,-73.982262,40.773892
6,-73.991488,40.726882,-73.99337,40.72018
6,-73.891098,40.766478,-73.895998,40.763648
6,-73.984525,40.769712,-73.9907,40.750768
6,-73.957007,40.780242,-73.981443,40.780733
6,-73.969473,40.760378,-73.981157,40.734072
6,-73.983368,40.750037,-74.001362,40.726007
6,-73.936033,40.754768,-73.936473,40.756107
6,-74.007975,40.740325,-74.002735,40.721577
6,-73.996928,40.722978,-73.98949,40.723223
6,-73.980382,40.783468,-73.993407,40.761372
6,-74.006003,40.733073,-73.976168,40.744965
6,-73.98815,40.73207,-73.99251,40.747908
6,-73.980883,40.744995,-74.007578,40.712
6,-73.969983,40.765955,-73.98157,40.771272
6,-73.971728,40.756903,-73.981947,40.751528
6,-73.957573,40.769982,-73.96972,40.75476
6,-73.969372,40.785618,-73.961395,40.774592
6,-73.956373,40.771597,-73.980048,40.739065
6,-73.999832,40.723545,-74.015687,40.715245
6,-73.982382,40.721178,-73.967078,40.760178
6,-74.000583,40.727203,-73.986215,40.71578
6,-73.997688,40.736093,-73.98241,40.757347
6,-73.963465,40.761582,-73.980375,40.730322
6,-73.95721,40.767543,-73.960003,40.7794
6,-73.985753,40.757803,-73.952618,40.78061
6,-73.995717,40.720073,-73.999928,40.734772
6,-73.980242,40.780712,-73.96884,40.791127
6,-73.975047,40.741578,-73.981247,40.746182
6,-73.988915,40.730988,-73.994795,40.725735
6,-73.978368,40.752217,-73.98367,40.765323
6,-73.992125,40.769408,-73.991232,40.75018
6,-73.982582,40.739745,-73.993735,40.74993
6,-74.005767,40.74029,-73.978373,40.745298
6,-73.987972,40.754488,-74.005353,40.72087
6,-73.974593,40.742063,-73.940963,40.790037
6,-73.961993,40.773663,-73.969568,40.76286
6,-73.977682,40.752205,-73.980155,40.76089
6,-73.988175,40.759153,-73.979817,40.781018
6,-73.975495,40.749018,-73.971227,40.758322
6,-73.969937,40.754203,-73.995672,40.744125
6,-73.957458,40.761315,-73.974418,40.764988
6,-73.990277,40.755425,-73.973493,40.762003
6,-73.939623,40.805552,-73.958622,40.816038
6,-73.969968,40.76105,-73.978005,40.766307
6,-73.9734,40.76415,-73.956557,40.783778
6,-73.967452,40.75629,-73.985982,40.761933
6,-73.989267,40.757882,-74.000607,40.74167
6,-73.973952,40.754422,-73.996298,40.753333
6,-73.952548,40.81113,-73.973848,40.794737
6,-74.00835,40.735708,-73.995185,40.727383
6,-73.97146,40.761402,-73.977687,40.746932
6,-73.995903,40.733457,-73.98436,40.765053
208,-73.937772,40.758133,-73.937808,40.758308
6,-73.964442,40.764448,-73.951767,40.769627
6,-74.009577,40.715027,-74.003848,40.710315
6,-73.987873,40.749758,-73.97244,40.758192
6,-73.971983,40.763432,-74.000852,40.747365
6,-73.964263,40.765482,-73.982245,40.735863
6,-73.961967,40.77942,-73.965352,40.768473
6,-73.971403,40.75096,-73.991812,40.734868
6,-73.932873,40.771257,-73.935633,40.774485
6,-73.979597,40.762367,-73.96734,40.766232
6,-73.968793,40.762905,-74.001583,40.748223
6,-73.990368,40.742103,-73.983898,40.739423
6,-73.970898,40.761875,-73.964713,40.756505
6,-73.995173,40.739883,-73.989727,40.726333
6,-73.958397,40.773037,-73.962263,40.75741
6,-73.971668,40.766193,-73.97826,40.751208
6,-74.00564,40.740537,-73.98431,40.746538
6,-73.958993,40.767843,-73.974862,40.762617
6,-73.984607,40.779542,-73.989987,40.762007
6,-73.952695,40.776908,-73.98543,40.752182
6,-73.979267,40.762345,-73.982633,40.769157
6,-73.989673,40.755433,-73.998578,40.748587
6,-73.965043,40.770678,-73.972318,40.76528
6,-73.997043,40.737252,-73.982607,40.75311
6,-73.95747,40.774353,-73.920627,40.755613
6,-74.005358,40.71829,-74.012197,40.707277
6,-73.984493,40.742658,-73.973895,40.755232
6,-73.979542,40.78575,-74.003392,40.745717
6,-73.98496,40.761335,-73.99097,40.749608
6,-73.961337,40.766007,-73.983047,40.742873
6,-74.000673,40.757672,-73.970142,40.751812
6,-73.99865,40.738973,-74.00881,40.708687
6,-74.00708,40.734968,-73.979727,40.76474
6,-73.978512,40.687975,-73.985353,40.723473
6,-73.985318,40.735742,-73.982465,40.768067
6,-73.760145,40.713703,-73.740727,40.704972
6,-73.973793,40.779285,-73.975802,40.757552
6,-73.991192,40.729847,-73.98987,40.73324
6,-73.980363,40.74542,-73.982248,40.75675
6,-73.957592,40.780183,-73.966868,40.764193
6,-73.981585,40.77373,-73.992632,40.75825
6,-73.984015,40.737602,-74.007898,40.753692
6,-73.977213,40.754192,-74.007272,40.719833
6,-73.982937,40.772253,-73.973728,40.79709
6,-73.985885,40.762902,-73.966777,40.76953
6,-73.955408,40.822392,-73.95695,40.818293
6,-73.967247,40.756702,-73.973822,40.738635
6,-73.98166,40.773822,-73.994117,40.759952
6,-74.00167,40.733618,-73.9932,40.693883
6,-73.969808,40.751008,-73.962747,40.765957
6,-73.981235,40.769147,-73.968063,40.762298
6,-74.002697,40.733752,-73.972957,40.75339
6,-74.00469,40.733412,-74.002177,40.737092
6,-73.988245,40.722432,-73.990323,40.728598
6,-73.970553,40.752027,-73.98703,40.749667
6,-73.986157,40.747548,-74.000413,40.738827
6,-73.955112,40.773338,-73.967048,40.757032
6,-73.985132,40.757795,-74.00792,40.737665
6,-73.97775,40.72556,-73.972678,40.755815
6,-73.965472,40.759027,-73.97639,40.759243
6,-73.973718,40.756215,-73.988662,40.733865
6,-73.985232,40.735863,-73.954418,40.778232
6,-73.982595,40.771853,-73.99882,40.734183
6,-74.000733,40.739033,-73.980153,40.726552
6,-73.979098,40.75896,-73.98275,40.766823
6,-73.974055,40.749238,-73.976373,40.752492
6,-73.99124,40.750138,-73.980213,40.732287
6,-73.98558,40.727238,-73.952235,40.768863
6,-74.002025,40.70916,-73.99521,40.740032
6,-74.003985,40.725623,-73.983808,40.773348
6,-73.974253,40.764745,-73.944985,40.775075
6,-74.008142,40.708,-73.966867,40.788773
6,-73.789953,40.647145,-73.979148,40.762612
6,-73.984638,40.686912,-74.007702,40.742708
6,-73.786308,40.641453,-74.031932,40.637833
6,-73.991665,40.74082,-73.978105,40.74576
6,-73.997628,40.740432,-73.98704,40.669547
6,-73.971255,40.746692,-73.908113,40.746298
6,-73.971647,40.758512,-73.95457,40.777945
6,-73.985102,40.73588,-74.005568,40.740173
6,-73.995388,40.739337,-73.977027,40.792373
6,-73.974893,40.7326,-73.987215,40.728997
6,-73.991803,40.74979,-73.989213,40.742247
6,-73.975712,40.752688,-73.969505,40.761962
6,-74.007475,40.726408,-74.005275,40.735085
6,-73.95824,40.760298,-73.971312,40.765203
6,-73.996503,40.72532,-73.977722,40.723567
6,-73.941952,40.806265,-73.94671,40.78245
6,-73.866042,40.771028,-73.973772,40.764298
6,-73.975525,40.756395,-73.991057,40.714805
6,-73.97992,40.762765,-73.861963,40.76844
6,-73.992148,40.749465,-73.947782,40.720667
6,-73.993265,40.752332,-74.016177,40.625585
6,-73.999403,40.725052,-73.961377,40.758812
6,-73.999598,40.718385,-73.980215,40.760412
6,-73.997137,40.742153,-73.929343,40.759882
6,-73.99127,40.696872,-73.956988,40.762268
6,-73.92688,40.74431,-73.926883,40.74431
6,-73.967227,40.802647,-73.964022,40.777047
6,-74.004712,40.721538,-73.984697,40.757317
6,-73.988758,40.760657,-73.979857,40.78109
6,-73.953702,40.779245,-73.955748,40.763878
6,-73.992495,40.74741,-74.002695,40.72488
6,-73.98666,40.766713,-73.947013,40.828312
6,-73.961352,40.79635,-73.951187,40.775083
6,-73.9775,40.787208,-73.97894,40.758005
6,-73.984332,40.671553,-73.976635,40.667897
6,-73.952702,40.792095,-73.961565,40.779975
6,-73.978442,40.745108,-73.969723,40.757453
6,-73.969895,40.796848,-73.969895,40.796848
6,-73.956357,40.787057,-73.959833,40.779662
6,-73.99083,40.766015,-73.941892,40.843188
6,-74.007278,40.727733,-73.945663,40.778172
6,-74.014303,40.717117,-73.97451,40.761867
6,-73.96121,40.718848,-73.980898,40.781823
6,-73.982352,40.766603,-73.911513,40.764118
6,-73.960478,40.77009,-73.955737,40.772502
6,-73.954753,40.786633,-73.954752,40.786622
6,-73.994558,40.72458,-73.861603,40.76831
6,-73.98743,40.736667,-73.992888,40.725443
6,-73.985693,40.767808,-74.004577,40.742053
6,-73.986918,40.744977,-74.008672,40.719407
6,-73.964993,40.806682,-74.007092,40.72963
6,-73.99273,40.741133,-73.963973,40.807758
6,-73.973963,40.756628,-73.988392,40.737525
6,-74.007262,40.740005,-73.984077,40.758035
6,-74.010442,40.720445,-73.972192,40.794398
6,-74.01556,40.710643,-73.978088,40.752548
6,-73.992963,40.729817,-74.007672,40.708748
6,-74.005943,40.737525,-73.982408,40.749203
6,-73.96393,40.765017,-73.954955,40.78422
6,-73.968532,40.750557,-73.955548,40.764307
6,-73.993307,40.747297,-74.006077,40.723258
6,-74.004087,40.747975,-73.9919,40.662232
6,-73.988437,40.738885,-74.006767,40.73187
6,-73.99044,40.771865,-73.920972,40.741303
6,-73.97626,40.78566,-73.978127,40.752543
6,-73.954165,40.784495,-73.983405,40.750027
6,-73.992402,40.715268,-73.974983,40.777327
6,-73.981187,40.725125,-73.978482,40.75038
6,-73.969587,40.800177,-74.012713,40.702522
6,-73.986197,40.755747,-73.99302,40.734787
6,-73.972127,40.759695,-74.007673,40.740713
6,-73.98379,40.780782,-73.998238,40.73456
6,-73.95271,40.780755,-74.015188,40.711595
6,-73.987415,40.770678,-73.982192,40.782777
6,-73.99362,40.752543,-74.001468,40.756563
6,-74.006308,40.733125,-74.008613,40.725922
6,-73.973497,40.792192,-73.961047,40.812017
6,-73.972183,40.753895,-73.93078,40.773905
6,-73.988219,40.74132,-74.004849,40.747957
6,-74.000102,40.737945,-74.005093,40.739972
6,-73.982382,40.742733,-73.861547,40.76827
6,-73.961387,40.761805,-73.985133,40.726842
6,-73.986072,40.76082,-73.999575,40.719472
6,-73.975727,40.750482,-73.98478,40.686858
6,-73.98051,40.73429,-73.962975,40.801878
6,-73.998795,40.734567,-73.996555,40.72525
6,-73.993443,40.752327,-73.997318,40.75633
6,-73.991518,40.77009,-73.97778,40.753212
6,-73.976452,40.765455,-73.96521,40.772092
6,-73.991108,40.733123,-73.975543,40.749177
6,-73.982262,40.772043,-73.982265,40.771993
6,-73.957312,40.78292,-73.78652,40.63933
6,-73.992957,40.763247,-73.999168,40.743968
6,-73.99019,40.751725,-74.010672,40.710418
6,-73.984927,40.675013,-74.030132,40.620915
6,-73.974288,40.791217,-73.913805,40.832527
6,-73.985993,40.747115,-73.889065,40.75897
6,-73.965343,40.772065,-73.861848,40.768467
6,-73.95331,40.788647,-73.976662,40.759463
6,-73.983958,40.746458,-73.968947,40.75111
6,-74.016242,40.705018,-73.994567,40.750503
6,-73.985045,40.71942,-73.960483,40.772283
6,-73.98518,40.732057,-73.95669,40.774782
6,-74.006263,40.739737,-73.841752,40.862908
6,-73.985332,40.727415,-73.972333,40.745127
6,-73.865623,40.766675,-73.940032,40.764705
6,-73.984475,40.754508,-73.981275,40.768168
6,-73.964188,40.711055,-73.785868,40.638725
6,-73.984942,40.721942,-73.996448,40.725475
6,-74.005285,40.722755,-73.998427,40.722902
6,-73.999685,40.679262,-73.992633,40.693697
6,-73.981372,40.758398,-73.968148,40.760227
6,-74.005997,40.717575,-74.006782,40.70532
6,-73.863358,40.769802,-73.956697,40.802762
6,-73.98142,40.741413,-73.979282,40.781935
6,-73.96298,40.762373,-74.02249,40.641438
6,-73.996223,40.75887,-73.964157,40.772367
6,-73.97556,40.75093,-74.183097,40.687957
6,-73.968083,40.755748,-73.985622,40.7367
6,-73.986363,40.770772,-73.918535,40.806653
6,-73.962822,40.778207,-73.987665,40.7286
6,-73.978665,40.757882,-73.89795,40.895572
6,-73.997685,40.736132,-73.99463,40.750505
6,-73.970957,40.798247,-74.001742,40.741127
6,-73.974177,40.757885,-74.015808,40.715797
6,-73.992643,40.723763,-73.979192,40.663222
6,-73.954095,40.766478,-73.977525,40.776083
6,-73.981992,40.762653,-74.007928,40.73585
6,-73.984687,40.764172,-73.974173,40.783205
6,-73.966642,40.78941,-73.973255,40.780115
6,-73.929363,40.767648,-73.936602,40.776282
6,-73.962197,40.779197,-73.967182,40.770797
6,-73.975107,40.749887,-73.982335,40.756065
6,-73.862657,40.768928,-73.801803,40.706025
6,-73.990863,40.730478,-73.98065,40.774928
