Passenger_Count,Start_Lon,Start_Lat,End_Lon,End_Lat
6,-74.004597,40.721252,-73.990277,40.731835
6,-73.982273,40.774482,-73.99108,40.750275
6,-73.982827,40.7302,-73.99066,40.755952
6,-73.992982,40.722892,-73.989673,40.747122
6,-73.973558,40.754157,-73.968205,40.775302
6,-73.993272,40.758033,-73.998273,40.750912
6,-73.952128,40.74473,-73.952848,40.740567
6,-73.983423,40.73865,-73.99125,40.751173
6,-73.990127,40.756077,-73.978455,40.762717
6,-73.951063,40.782532,-73.959973,40.76854
6,-73.957255,40.780177,-73.982902,40.78196
6,-73.981825,40.762982,-73.982978,40.73912
6,-73.982523,40.764627,-73.985175,40.75954
6,-74.00638,40.734067,-73.996348,40.74827
6,-73.933235,40.80335,-73.945095,40.793762
6,-73.988377,40.774372,-73.982175,40.77582
6,-73.998905,40.734518,-74.003928,40.729737
6,-73.977695,40.738073,-73.9609,40.762378
6,-73.972152,40.797767,-73.97607,40.791132
6,-74.01124,40.715885,-73.984083,40.713128
6,-73.982853,40.759557,-73.978277,40.783193
6,-73.968543,40.768262,-73.980722,40.77827
6,-73.982328,40.770255,-73.967718,40.768788
6,-73.965843,40.762865,-73.976997,40.7647
6,-73.993642,40.746512,-74.006833,40.735053
6,-73.981113,40.720788,-74.006518,40.713703
6,-74.007137,40.734795,-74.006438,40.7396
6,-73.987397,40.755863,-73.99077,40.750895
6,-73.970953,40.766038,-73.95813,40.782552
6,-73.968098,40.791488,-73.961965,40.779582
6,-73.98881,40.722337,-73.981802,40.740577
6,-73.96705,40.756912,-73.98055,40.738312
6,-74.001058,40.741857,-74.000982,40.75118
6,-73.982472,40.771168,-73.948158,40.774568
6,-73.935307,40.75445,-73.940202,40.76041
6,-73.988773,40.757223,-73.990767,40.75836
6,-73.980897,40.747593,-73.980832,40.759068
6,-74.007975,40.724303,-73.995355,40.746322
6,-73.995773,40.744035,-73.990408,40.729087
6,-74.007152,40.715848,-73.992237,40.743483
6,-73.970815,40.763945,-73.942,40.811272
6,-73.933745,40.77039,-73.922578,40.769395
6,-73.983507,40.765795,-73.995868,40.759183
6,-73.975585,40.743543,-73.973732,40.743337
6,-73.962548,40.766533,-73.957327,40.77205
6,-73.983465,40.748108,-73.990453,40.751292
6,-73.971218,40.75361,-73.969013,40.758568
6,-73.961422,40.774385,-73.970243,40.763818
6,-73.973305,40.748423,-73.990965,40.733975
6,-74.001907,40.73536,-73.990047,40.73475
6,-73.981692,40.740542,-73.990013,40.756487
6,-73.976472,40.75357,-73.970928,40.767537
6,-73.992927,40.764312,-73.9929,40.766022
6,-73.979242,40.750398,-73.982532,40.759868
6,-73.981057,40.742927,-73.976598,40.759063
6,-73.986425,40.75532,-73.994182,40.744677
6,-73.982145,40.772438,-73.96794,40.787118
6,-73.98584,40.759625,-74.001955,40.74565
6,-73.98381,40.765548,-73.95897,40.798562
6,-73.971978,40.764527,-73.986645,40.758528
6,-74.00008,40.726847,-74.003728,40.722513
6,-73.987352,40.775802,-73.988032,40.771325
6,-73.948715,40.78216,-73.954562,40.779788
6,-74.00706,40.703735,-74.015162,40.711395
6,-73.986805,40.763418,-74.000437,40.747763
6,-73.974038,40.7626,-73.987508,40.750588
6,-73.964938,40.759905,-73.968925,40.785107
6,-73.984485,40.76747,-73.957662,40.769868
6,-73.961828,40.773905,-73.922163,40.798663
6,-73.985445,40.758755,-73.993223,40.749915
6,-73.977192,40.759733,-73.964598,40.785928
6,-74.003552,40.737483,-73.997893,40.734447
6,-73.968275,40.765692,-73.9646,40.772988
6,-73.980545,40.764403,-73.981163,40.756398
6,-73.97352,40.753677,-73.986455,40.762397
6,-73.97714,40.672305,-73.98144,40.657797
6,-73.969035,40.76109,-73.97724,40.761217
6,-73.986092,40.75887,-74.002097,40.723297
6,-73.991308,40.740027,-73.960962,40.766588
6,-73.959465,40.782855,-73.981303,40.76327
6,-74.00602,40.741215,-73.984548,40.742685
6,-73.944357,40.794798,-73.953967,40.808783
6,-73.979117,40.747107,-74.00684,40.748022
6,-73.984405,40.779898,-73.977207,40.779513
6,-73.98156,40.746793,-73.992987,40.736718
6,-73.96806,40.799793,-73.940565,40.813942
6,-73.991605,40.744017,-73.985448,40.723477
6,-73.99117,40.75021,-73.990038,40.759212
6,-73.950117,40.771987,-73.968743,40.75459
6,-73.94067,40.793155,-73.975557,40.78793
6,-73.993177,40.752403,-73.983575,40.76586
6,-74.001665,40.730597,-73.977678,40.751543
6,-73.99125,40.75958,-73.95669,40.768005
6,-73.984978,40.761895,-73.985613,40.757162
6,-73.987413,40.76135,-74.002643,40.760637
6,-73.983067,40.76933,-73.989432,40.754803
6,-73.979343,40.750323,-73.980673,40.761118
6,-74.00745,40.726465,-73.994617,40.750488
6,-74.004973,40.748122,-74.005333,40.709333
6,-73.963215,40.764925,-73.967933,40.765558
6,-73.986457,40.750772,-73.985743,40.73131
6,-73.988825,40.763583,-73.977753,40.753658
6,-73.98746,40.760743,-73.988783,40.748212
6,-73.961665,40.768408,-73.934902,40.795707
6,-73.997883,40.76132,-74.013675,40.711368
6,-73.978633,40.777227,-73.953108,40.788622
6,-73.987943,40.718538,-74.00778,40.703477
6,-73.988838,40.722083,-73.98739,40.724693
6,-73.959748,40.81391,-73.991113,40.750377
6,-73.984565,40.769302,-73.89789,40.828902
6,-74.000158,40.71822,-73.981787,40.77838
6,-73.969898,40.757382,-73.972207,40.794893
6,-73.989362,40.730588,-73.97803,40.782015
6,-73.969843,40.797317,-73.956015,40.822315
6,-73.975958,40.751778,-73.75832,40.732458
6,-74.008402,40.707933,-73.999877,40.728552
6,-73.968645,40.757162,-73.992062,40.749073
6,-73.98122,40.753595,-74.000032,40.734638
6,-73.976557,40.755383,-73.96803,40.800275
6,-73.966355,40.761272,-73.964303,40.770483
6,-73.952608,40.780682,-73.993675,40.750148
6,-73.964337,40.77401,-73.992153,40.75899
6,-73.988662,40.72268,-73.983433,40.743925
6,-74.008597,40.753182,-74.003648,40.753223
6,-73.983523,40.771112,-73.981925,40.779008
6,-73.984193,40.761777,-73.973398,40.756705
6,-74.009625,40.71249,-74.008485,40.719663
6,-73.980013,40.763893,-73.987975,40.765543
6,-73.948107,40.774547,-73.94617,40.7864
6,-73.960057,40.776042,-73.97065,40.790063
6,-73.998275,40.745268,-73.994622,40.75056
6,-73.790167,40.644948,-73.986272,40.758175
6,-73.783563,40.648652,-73.992305,40.756475
6,-73.977885,40.75189,-73.861705,40.768322
6,-73.979615,40.726968,-73.956745,40.766033
6,-73.981827,40.754357,-73.861527,40.768235
6,-74.00861,40.715255,-73.965075,40.689322
6,-73.776697,40.645352,-73.815278,40.702472
6,-74.015553,40.711357,-73.973565,40.779312
6,-73.988877,40.688723,-73.95177,40.723497
6,-73.988673,40.7339,-73.916285,40.75962
6,-73.987738,40.749618,-73.954182,40.80147
6,-73.95438,40.765943,-73.975338,40.757185
6,-74.00712,40.728702,-73.996647,40.719102
6,-73.970443,40.763158,-73.98094,40.77142
6,-73.976787,40.743387,-73.976052,40.785698
6,-73.994052,40.734442,-73.978377,40.789925
6,-73.976352,40.751553,-73.975618,40.757382
6,-73.988705,40.759012,-73.979685,40.775155
6,-74.007048,40.71612,-73.993652,40.732855
6,-73.956603,40.78383,-73.982365,40.764985
6,-73.942793,40.800202,-73.983908,40.749872
6,-73.985968,40.756367,-74.015833,40.711657
6,-73.962595,40.772142,-73.981802,40.731155
6,-74.001273,40.731102,-73.776837,40.711358
6,-73.956417,40.775382,-73.953818,40.790535
6,-73.98377,40.754573,-73.984783,40.732973
6,-73.980387,40.748418,-73.987392,40.774563
6,-73.968473,40.762735,-74.007838,40.703417
6,-73.960385,40.761367,-74.011325,40.701792
6,-73.995565,40.744183,-74.001878,40.75095
6,-73.985178,40.768013,-73.977433,40.759
6,-73.999568,40.738967,-73.982663,40.747483
6,-73.947195,40.779327,-73.946783,40.779168
6,-73.959615,40.758872,-73.959547,40.75884
6,-73.97636,40.74843,-73.972815,40.782498
6,-73.950338,40.771757,-73.953375,40.767425
6,-73.988613,40.697598,-73.972137,40.746095
6,-73.979755,40.7227,-73.953913,40.673895
6,-73.912938,40.774333,-73.993648,40.752157
6,-73.985103,40.735955,-73.978262,40.678175
6,-74.000695,40.718708,-73.984453,40.762768
6,-73.998685,40.745257,-73.998685,40.745257
6,-73.992568,40.752977,-73.776387,40.64509
6,-73.988735,40.693457,-73.970917,40.749388
6,-73.99718,40.733372,-73.972087,40.756872
6,-73.91192,40.736063,-73.91192,40.736063
6,-74.005618,40.707937,-73.995278,40.763683
6,-74.012143,40.708957,-73.950945,40.770647
6,-73.975652,40.760585,-73.979402,40.756212
6,-73.941197,40.818882,-73.949237,40.80783
6,-73.991613,40.735137,-74.012058,40.650517
6,-73.972405,40.763765,-73.872812,40.774452
6,-73.991892,40.749902,-73.950222,40.776172
6,-74.004223,40.712907,-73.970527,40.763192
6,-73.975325,40.760453,-73.985405,40.722108
6,-73.977367,40.772553,-73.980787,40.753907
6,-74.007937,40.740252,-74.179483,40.688717
6,-74.005923,40.739975,-73.976455,40.760035
6,-74.007615,40.740898,-73.981515,40.76337
6,-74.011112,40.702732,-73.992837,40.688655
6,-73.981052,40.75964,-74.006315,40.743773
6,-73.974408,40.750897,-73.918292,40.815315
6,-73.94834,40.782063,-73.992627,40.750563
6,-73.982103,40.76915,-73.962638,40.763908
6,-74.007823,40.715017,-73.949037,40.789987
6,-73.987695,40.76861,-74.003852,40.719207
6,-73.978837,40.762405,-73.941435,40.816807
6,-73.783493,40.64862,-74.022192,40.630673
6,-73.87447,40.774085,-73.98418,40.758212
6,-73.94824,40.77057,-73.997132,40.735198
6,-73.994992,40.73988,-73.892453,40.758385
6,-73.984025,40.780755,-73.99816,40.75096
6,-73.981892,40.76246,-73.846613,40.738142
6,-73.95259,40.78291,-73.967732,40.622995
6,-73.993833,40.751968,-73.952343,40.76632
6,-73.992847,40.742442,-73.992425,40.757857
6,-73.99241,40.748437,-73.981657,40.741857
6,-73.977448,40.75199,-73.984947,40.717717
6,-73.982623,40.72316,-73.999727,40.605463
6,-73.960695,40.765135,-73.967772,40.761987
6,-73.993302,40.742065,-73.991458,40.750038
6,-73.98938,40.7538,-73.991108,40.741787
6,-73.979185,40.753115,-73.989945,40.779015
6,-73.870815,40.773708,-73.961742,40.767593
6,-74.0588,40.653918,-74.08807,40.674678
6,-73.781967,40.644807,-73.825238,40.676728
6,-73.957582,40.785472,-73.994635,40.734523
6,-73.978017,40.783482,-73.993718,40.75574
6,-73.978422,40.760983,-73.864663,40.770222
6,-73.927792,40.744423,-73.984645,40.73264
6,-74.009215,40.718855,-73.95187,40.77734
6,-73.776638,40.645225,-73.933897,40.679572
6,-74.007848,40.723975,-73.964713,40.770163
6,-73.876263,40.773143,-73.974918,40.777758
6,-73.98067,40.753803,-74.007318,40.726755
6,-73.97865,40.741192,-74.01427,40.703148
6,-73.986162,40.722395,-73.972098,40.747295
6,-74.005633,40.750917,-74.00453,40.742142
6,-73.992567,40.713925,-73.988558,40.721412
6,-73.980685,40.764277,-73.984715,40.758473
6,-73.960117,40.769508,-73.999842,40.743417
6,-73.989545,40.71792,-73.950375,40.783832
6,-73.87577,40.773493,-73.95497,40.773662
6,-73.981087,40.764187,-73.954725,40.772728
6,-73.862705,40.768865,-73.977908,40.764093
6,-73.956522,40.786817,-73.98741,40.74456
6,-73.951987,40.766113,-73.902272,40.836703
6,-73.992082,40.748942,-73.966057,40.761945
6,-73.99446,40.719443,-73.985928,40.762168
6,-73.982805,40.76195,-73.990085,40.737987
6,-73.968417,40.762312,-73.984955,40.684512
6,-73.99181,40.73375,-73.973217,40.782763
6,-73.989737,40.739482,-73.977165,40.726445
6,-73.976865,40.790362,-73.9527,40.78172
6,-73.983577,40.735868,-73.96969,40.759578
6,-73.984035,40.762102,-73.972448,40.76375
6,-73.988522,40.712948,-73.96589,40.756272
6,-73.981507,40.732825,-74.008737,40.707565
6,-73.965312,40.764045,-73.995233,40.722952
6,-74.007712,40.732205,-73.988055,40.728125
6,-73.991918,40.724667,-73.979948,40.743218
6,-73.964967,40.792688,-73.973585,40.753853
6,-74.00975,40.70435,-73.99576,40.739058
6,-73.974975,40.761442,-73.980447,40.751482
6,-73.992155,40.738082,-73.998007,40.740502
6,-74.018167,40.809313,-74.021942,40.80799
6,-73.973613,40.762753,-73.97154,40.754875
6,-73.97251,40.764975,-73.993975,40.745295
6,-73.977085,40.753238,-73.997177,40.728902
6,-73.997277,40.736762,-73.98412,40.775302
6,-73.956072,40.779192,-73.958315,40.768453
6,-73.973038,40.78504,-73.973002,40.764523
6,-73.983175,40.730552,-73.993367,40.749767
6,-73.989815,40.751128,-73.979632,40.781395
6,-73.95658,40.775017,-73.956207,40.781243
6,-73.9969,40.763683,-73.9969,40.763683
6,-73.992942,40.742582,-73.978213,40.753455
6,-73.969268,40.765857,-73.982528,40.775035
6,-73.988383,40.737657,-74.003563,40.723365
6,-73.993048,40.751697,-73.982203,40.756137
6,-73.989592,40.736218,-73.990357,40.749953
6,-73.992608,40.752988,-73.979502,40.751753
6,-74.010103,40.720568,-73.989613,40.72318
6,-73.948255,40.814113,-73.951818,40.786358
6,-73.979105,40.758158,-73.982512,40.771737
6,-73.982065,40.768107,-73.985412,40.758113
6,-73.979938,40.765633,-73.989453,40.76235
6,-73.970935,40.767325,-73.952065,40.772793
6,-73.985247,40.747162,-73.99112,40.765812
6,-73.993403,40.736112,-73.990633,40.731645
6,-73.996245,40.751207,-74.002942,40.748957
6,-73.963565,40.761548,-73.968777,40.752232
6,-73.968432,40.764502,-73.963903,40.770793
6,-73.998105,40.682538,-73.988788,40.692783
6,-73.963643,40.755492,-73.95929,40.737008
6,-73.997925,40.735502,-74.005705,40.726893
6,-73.98637,40.757933,-73.995143,40.735505
6,-73.994592,40.718672,-73.975932,40.751265
6,-73.969707,40.760093,-74.006295,40.739578
6,-74.00865,40.73874,-73.978987,40.78507
6,-73.957448,40.78011,-73.963778,40.766058
6,-73.988182,40.739278,-73.987848,40.719955
6,-74.002662,40.742597,-73.976048,40.727383
6,-73.988278,40.74887,-73.975943,40.754992
6,-74.007618,40.7257,-74.003453,40.732608
6,-73.992635,40.749502,-73.995102,40.760113
6,-73.968157,40.765287,-73.959457,40.774842
6,-73.978543,40.737,-73.992268,40.749357
6,-73.992217,40.758362,-73.980783,40.769817
6,-73.955212,40.780437,-73.966052,40.795073
6,-73.997248,40.740788,-73.979588,40.76162
6,-74.002228,40.745418,-73.986685,40.752285
6,-73.979917,40.760578,-73.990027,40.748468
6,-73.959257,40.777495,-73.961838,40.77345
6,-73.940898,40.790018,-73.94058,40.798278
6,-74.007922,40.712165,-74.013335,40.705575
6,-73.987288,40.733475,-73.981893,40.743238
6,-73.98979,40.735572,-73.998845,40.723293
6,-73.989253,40.749577,-73.998782,40.742277
6,-73.983958,40.747672,-73.98309,40.761172
6,-73.982067,40.762758,-73.990827,40.750832
